updated_at,PETRH243,PETRH247,PETRH251,PETRH254,PETRH256,PETRH261,PETRH274,PETRH276,PETRH279,PETRH289,PETRH294,PETRH299,PETRH304,PETRH306
2021-07-14 10:14:17.337,-0.09999999999999998,-0.1499999999999999,-0.050000000000000044,-0.18999999999999995,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.08999999999999986,-0.13000000000000012,-0.14000000000000012,-0.10999999999999999,-0.09999999999999998,-0.05999999999999994
2021-07-14 10:14:32.453,-0.09999999999999998,-0.1499999999999999,-0.050000000000000044,-0.18999999999999995,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.07999999999999985,-0.14000000000000012,-0.14000000000000012,-0.10999999999999999,-0.09999999999999998,-0.05999999999999994
2021-07-14 10:14:47.583,-0.09999999999999998,-0.1499999999999999,-0.050000000000000044,-0.18999999999999995,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.09999999999999987,-0.14000000000000012,-0.1200000000000001,-0.10999999999999999,-0.09999999999999998,-0.05999999999999994
2021-07-14 10:15:02.697,-0.09999999999999998,-0.15999999999999992,-0.06000000000000005,-0.18999999999999995,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.09999999999999987,-0.13000000000000012,-0.1200000000000001,-0.09999999999999998,-0.10999999999999999,-0.04999999999999993
2021-07-14 10:15:17.807,-0.09999999999999998,-0.15999999999999992,-0.050000000000000044,-0.18999999999999995,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.09999999999999987,-0.13000000000000012,-0.1200000000000001,-0.10999999999999999,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:15:32.920,-0.09999999999999998,-0.1499999999999999,-0.06000000000000005,-0.18999999999999995,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.09999999999999998,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:15:48.040,-0.09999999999999998,-0.1499999999999999,-0.06000000000000005,-0.18999999999999995,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.09999999999999998,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:16:03.143,-0.09999999999999998,-0.1499999999999999,-0.06000000000000005,-0.18999999999999995,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.09999999999999998,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:16:18.270,-0.09999999999999998,-0.1499999999999999,-0.06000000000000005,-0.18999999999999995,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1200000000000001,-0.1100000000000001,-0.09999999999999998,-0.10999999999999999,-0.05999999999999994
2021-07-14 10:16:33.393,-0.09999999999999998,-0.1499999999999999,-0.06000000000000005,-0.18999999999999995,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1200000000000001,-0.1100000000000001,-0.09999999999999998,-0.10999999999999999,-0.05999999999999994
2021-07-14 10:16:48.510,-0.09999999999999998,-0.1499999999999999,-0.06000000000000005,-0.2799999999999998,-0.1499999999999999,-0.16999999999999993,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1200000000000001,-0.1100000000000001,-0.09999999999999998,-0.10999999999999999,-0.05999999999999994
2021-07-14 10:17:03.630,-0.09999999999999998,-0.1499999999999999,-0.07000000000000006,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1399999999999999,-0.1100000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.05999999999999994
2021-07-14 10:17:18.740,-0.09999999999999998,-0.1499999999999999,-0.07000000000000006,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1399999999999999,-0.1100000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.05999999999999994
2021-07-14 10:17:33.850,-0.10999999999999999,-0.1499999999999999,-0.07000000000000006,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1399999999999999,-0.1100000000000001,-0.09000000000000008,-0.09999999999999998,-0.10999999999999999,-0.05999999999999994
2021-07-14 10:17:48.967,-0.10999999999999999,-0.1499999999999999,-0.07000000000000006,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1399999999999999,-0.1100000000000001,-0.09000000000000008,-0.09999999999999998,-0.10999999999999999,-0.05999999999999994
2021-07-14 10:18:04.083,-0.09999999999999998,-0.1499999999999999,-0.07000000000000006,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1399999999999999,-0.1100000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.05999999999999994
2021-07-14 10:18:19.207,-0.09999999999999998,-0.1499999999999999,-0.07000000000000006,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1399999999999999,-0.1100000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.05999999999999994
2021-07-14 10:18:34.330,-0.09999999999999998,-0.1499999999999999,-0.07000000000000006,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1200000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.05999999999999994
2021-07-14 10:18:49.443,-0.09999999999999998,-0.1499999999999999,-0.07000000000000006,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1399999999999999,-0.1100000000000001,-0.10000000000000009,-0.09999999999999998,-0.09999999999999998,-0.06999999999999995
2021-07-14 10:19:04.560,-0.09999999999999998,-0.1299999999999999,-0.07000000000000006,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1399999999999999,-0.13000000000000012,-0.10000000000000009,-0.09999999999999998,-0.09999999999999998,-0.06999999999999995
2021-07-14 10:19:19.697,-0.09999999999999998,-0.1399999999999999,-0.07000000000000006,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.13000000000000012,-0.1100000000000001,-0.08999999999999997,-0.09999999999999998,-0.06999999999999995
2021-07-14 10:19:34.807,-0.09999999999999998,-0.1399999999999999,-0.06000000000000005,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.13000000000000012,-0.1100000000000001,-0.09999999999999998,-0.09999999999999998,-0.06999999999999995
2021-07-14 10:19:49.920,-0.09999999999999998,-0.1399999999999999,-0.06000000000000005,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.13000000000000012,-0.1100000000000001,-0.09999999999999998,-0.09999999999999998,-0.06999999999999995
2021-07-14 10:20:05.030,-0.08999999999999997,-0.1499999999999999,-0.06000000000000005,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.13000000000000012,-0.1200000000000001,-0.09999999999999998,-0.09999999999999998,-0.06999999999999995
2021-07-14 10:20:20.150,-0.08999999999999997,-0.1499999999999999,-0.06000000000000005,-0.2799999999999998,-0.1499999999999999,-0.1499999999999999,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.13000000000000012,-0.1200000000000001,-0.09999999999999998,-0.09999999999999998,-0.06999999999999995
2021-07-14 10:20:35.273,-0.08999999999999997,-0.1499999999999999,-0.06000000000000005,-0.2799999999999998,-0.15000000000000013,-0.17999999999999994,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.13000000000000012,-0.1200000000000001,-0.09999999999999998,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:20:50.387,-0.09999999999999998,-0.1499999999999999,-0.06000000000000005,-0.2799999999999998,-0.15000000000000013,-0.17999999999999994,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.13000000000000012,-0.1200000000000001,-0.08999999999999997,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:21:05.503,-0.09999999999999998,-0.15999999999999992,-0.06000000000000005,-0.2799999999999998,-0.15000000000000013,-0.17999999999999994,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.1200000000000001,-0.1200000000000001,-0.08999999999999997,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:21:20.630,-0.09999999999999998,-0.1299999999999999,-0.06000000000000005,-0.2799999999999998,-0.15000000000000013,-0.17999999999999994,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.1200000000000001,-0.1200000000000001,-0.08999999999999997,-0.10999999999999999,-0.07999999999999996
2021-07-14 10:21:35.747,-0.09999999999999998,-0.1299999999999999,-0.06000000000000005,-0.2799999999999998,-0.15000000000000013,-0.17999999999999994,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1100000000000001,-0.1200000000000001,-0.08999999999999997,-0.10999999999999999,-0.07999999999999996
2021-07-14 10:21:50.867,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.13000000000000012,-0.19999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.13000000000000012,-0.10000000000000009,-0.08999999999999997,-0.10999999999999999,-0.07999999999999996
2021-07-14 10:22:05.990,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.13000000000000012,-0.19999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.13000000000000012,-0.10000000000000009,-0.08999999999999997,-0.10999999999999999,-0.07999999999999996
2021-07-14 10:22:21.103,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.15000000000000013,-0.19999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.13000000000000012,-0.10000000000000009,-0.08999999999999997,-0.10999999999999999,-0.07999999999999996
2021-07-14 10:22:36.227,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1399999999999999,-0.19999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.13000000000000012,-0.10000000000000009,-0.08999999999999997,-0.10999999999999999,-0.07999999999999996
2021-07-14 10:22:51.343,-0.09999999999999998,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1399999999999999,-0.19999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.13000000000000012,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.07999999999999996
2021-07-14 10:23:06.470,-0.09999999999999998,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.20999999999999996,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.09999999999999998,-0.10999999999999999,-0.07999999999999996
2021-07-14 10:23:21.587,-0.09999999999999998,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.20999999999999996,-0.16999999999999993,-0.10000000000000009,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.09999999999999998,-0.10999999999999999,-0.07999999999999996
2021-07-14 10:23:36.697,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.20999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1200000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:23:51.813,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.20999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1200000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:24:06.930,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.20999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1200000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:24:22.050,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.20999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1200000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:24:37.170,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.20999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1200000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:24:52.280,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.20999999999999996,-0.16999999999999993,-0.10000000000000009,-0.1299999999999999,-0.1200000000000001,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:25:07.403,-0.10999999999999999,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.16999999999999993,-0.16999999999999993,-0.14000000000000012,-0.11999999999999988,-0.13000000000000012,-0.10000000000000009,-0.09999999999999998,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:25:22.523,-0.10999999999999999,-0.1399999999999999,-0.06000000000000005,-0.2799999999999998,-0.1299999999999999,-0.16999999999999993,-0.16999999999999993,-0.14000000000000012,-0.11999999999999988,-0.13000000000000012,-0.10000000000000009,-0.08999999999999997,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:25:37.643,-0.10999999999999999,-0.1399999999999999,-0.06000000000000005,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.07999999999999996,-0.10999999999999999,-0.06999999999999995
2021-07-14 10:25:52.760,-0.10999999999999999,-0.1399999999999999,-0.06000000000000005,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.07999999999999996,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:26:07.877,-0.10999999999999999,-0.1399999999999999,-0.06000000000000005,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.07999999999999996,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:26:23.003,-0.10999999999999999,-0.1399999999999999,-0.06000000000000005,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.07999999999999996,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:26:38.123,-0.10999999999999999,-0.1399999999999999,-0.06000000000000005,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.07999999999999996,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:26:53.233,-0.10999999999999999,-0.1399999999999999,-0.06000000000000005,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.07999999999999996,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:27:08.353,-0.10999999999999999,-0.1299999999999999,-0.06000000000000005,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.14000000000000012,-0.1100000000000001,-0.07999999999999996,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:27:23.467,-0.09999999999999998,-0.1299999999999999,-0.06000000000000005,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.14000000000000012,-0.1100000000000001,-0.08999999999999997,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:27:38.590,-0.09999999999999998,-0.1299999999999999,-0.06000000000000005,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.14000000000000012,-0.1100000000000001,-0.08999999999999997,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:27:53.703,-0.09999999999999998,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.09999999999999998,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:28:08.820,-0.09999999999999998,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.1299999999999999,-0.1200000000000001,-0.1100000000000001,-0.09999999999999998,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:28:23.937,-0.09999999999999998,-0.1399999999999999,-0.050000000000000044,-0.2799999999999998,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.1399999999999999,-0.1100000000000001,-0.1100000000000001,-0.09999999999999998,-0.09999999999999998,-0.07999999999999996
2021-07-14 10:28:39.060,-0.09999999999999998,-0.1499999999999999,-0.07999999999999996,-0.27,-0.1299999999999999,-0.18999999999999995,-0.16999999999999993,-0.1200000000000001,-0.1299999999999999,-0.1100000000000001,-0.1100000000000001,-0.09999999999999998,-0.08000000000000007,-0.07999999999999996
2021-07-14 10:28:54.180,-0.10999999999999999,-0.1299999999999999,-0.08999999999999997,-0.27,-0.1499999999999999,-0.1299999999999999,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.08999999999999997,-0.08000000000000007,-0.07999999999999996
2021-07-14 10:29:09.290,-0.10999999999999999,-0.1299999999999999,-0.08999999999999997,-0.27,-0.1499999999999999,-0.1299999999999999,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.13000000000000012,-0.1100000000000001,-0.08999999999999997,-0.08000000000000007,-0.07999999999999996
2021-07-14 10:29:24.427,-0.09999999999999998,-0.1399999999999999,-0.07000000000000006,-0.27,-0.1499999999999999,-0.1299999999999999,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.13000000000000012,-0.1200000000000001,-0.09999999999999998,-0.08999999999999997,-0.07999999999999996
2021-07-14 10:29:39.550,-0.09999999999999998,-0.1499999999999999,-0.07000000000000006,-0.27,-0.16999999999999993,-0.1299999999999999,-0.16999999999999993,-0.1200000000000001,-0.11999999999999988,-0.1200000000000001,-0.1200000000000001,-0.09999999999999998,-0.08999999999999997,-0.07999999999999996
2021-07-14 10:29:54.663,-0.09999999999999998,-0.1499999999999999,-0.07000000000000006,-0.27,-0.16999999999999993,-0.1299999999999999,-0.16999999999999993,-0.1200000000000001,-0.10999999999999988,-0.13000000000000012,-0.1200000000000001,-0.09999999999999998,-0.08999999999999997,-0.07999999999999996
2021-07-14 10:30:09.780,-0.09999999999999998,-0.1299999999999999,-0.07000000000000006,-0.27,-0.16999999999999993,-0.1299999999999999,-0.16999999999999993,-0.1200000000000001,-0.09999999999999987,-0.14000000000000012,-0.1200000000000001,-0.09999999999999998,-0.08999999999999997,-0.07999999999999996
2021-07-14 10:30:24.897,-0.09999999999999998,-0.1399999999999999,-0.07000000000000006,-0.27,-0.16999999999999993,-0.1299999999999999,-0.16999999999999993,-0.1200000000000001,-0.1299999999999999,-0.1200000000000001,-0.10000000000000009,-0.09999999999999998,-0.08999999999999997,-0.07999999999999996
2021-07-14 10:30:40.017,-0.09999999999999998,-0.15999999999999992,-0.07000000000000006,-0.27,-0.16999999999999993,-0.1299999999999999,-0.16999999999999993,-0.1200000000000001,-0.1299999999999999,-0.1200000000000001,-0.10000000000000009,-0.09999999999999998,-0.08999999999999997,-0.07999999999999996
2021-07-14 10:30:55.143,-0.10999999999999999,-0.15999999999999992,-0.07000000000000006,-0.27,-0.16999999999999993,-0.17999999999999994,-0.16999999999999993,-0.07000000000000006,-0.1399999999999999,-0.1100000000000001,-0.09000000000000008,-0.09999999999999998,-0.08999999999999997,-0.07999999999999996
2021-07-14 10:31:10.253,-0.10999999999999999,-0.1499999999999999,-0.07000000000000006,-0.31000000000000005,-0.17000000000000015,-0.1499999999999999,-0.16999999999999993,-0.07000000000000006,-0.1499999999999999,-0.13000000000000012,-0.09000000000000008,-0.09999999999999998,-0.08999999999999997,-0.07999999999999996
2021-07-14 10:31:25.377,-0.10999999999999999,-0.1499999999999999,-0.07000000000000006,-0.31000000000000005,-0.17000000000000015,-0.1499999999999999,-0.16999999999999993,-0.07000000000000006,-0.1499999999999999,-0.13000000000000012,-0.09000000000000008,-0.09999999999999998,-0.08999999999999997,-0.07999999999999996
2021-07-14 10:31:40.683,-0.09999999999999998,-0.1499999999999999,-0.07000000000000006,-0.31000000000000005,-0.17999999999999994,-0.1499999999999999,-0.16999999999999993,-0.07000000000000006,-0.11999999999999988,-0.13000000000000012,-0.1200000000000001,-0.10999999999999999,-0.08999999999999997,-0.06999999999999995
2021-07-14 10:31:55.810,-0.09999999999999998,-0.1399999999999999,-0.07000000000000006,-0.31000000000000005,-0.17999999999999994,-0.1499999999999999,-0.16999999999999993,-0.07000000000000006,-0.11999999999999988,-0.13000000000000012,-0.1200000000000001,-0.10999999999999999,-0.08999999999999997,-0.06999999999999995
